listing_id,id,date,reviewer_id,reviewer_name,comments,year,sentiment,emotion
17487071,158169258,2017-06-05,35322323,Steffen,"Die Unterkunft befindet sich in Forest Hill. Dies ist zwar etwas außerhalb vom Stadtzentrum aber dennoch sehr einfach mit den Tubes (S-Bahn) zu erreichen!
Man fährt ca. 30 Minuten ins Zentrum und es kommen Tagsüber ungefähr jede 5 Minuten eine Tube. 
Es fahren auch Nachtbusse, sofern man keine Tube mehr bis Mitternacht mehr erwischt. 

Das Zimmer war perfekt für mich als Alleinreisenden. Es war gemütlich und sauber - genauso wie das Bad und die Küche.
Morgens durfte man sich auch an Cornflakes, Milch und Säften bedienen - was sehr aufmerksam von Gloria war :-)!

An sich war Gloria eine sehr liebevolle Person! Sie half mir sehr mich in London zurecht zu finden!

Wenn ich noch Mal nach London gehe, werde ich auf jeden Fall wieder Glorias Inserat in Betracht ziehen!

Ich kann im gesamten die Unterkunft also jedem Alleinreisenden empfehlen :-)!



",2017,4.0,anger
20925059,215390506,2017-11-29,1718975,Moritz,"Nicely furnished apartment in a great area. Small, but smart use of space and a unique building. The nearby street is pretty noisy and it's only single windows, so you might want to bring earplugs for the night (I did).",2017,4.0,joy
12867338,124951046,2017-01-03,2695144,May,Aunque haya algún problemilla de ls casa Wing os resuelve. Casa caliente y confortable,2017,4.0,joy
2582659,170021298,2017-07-14,23909047,Stephanie,"I would come back just for the location alone. You're in the heart of Covent Garden, which is about as safe and as central as you can get. The Covent Garden tube station is literally a three minute walk away. Other stations - Leicester Square, Piccadilly Circus, Charing Cross, Tottenham Court Road - are all within walking distance. It's ridiculously convenient.

Even though the apartment's on a busy street, the bedroom is tucked away (as mentioned in the Air BnB listing) so you're shielded from the noise. I booked this place for the kitchen, but never ended up using it. It's all functional, though - I'm sure if you were determined to cook, you'd have no problem. The fridge is small but can store quite a bit in spite of its size.

Someone mentioned this in an earlier review, but the bathroom does not have a power socket near the mirror. I worked around this by doing my hair in the kitchen, using the oven's reflective door as a mirror. I'm sure some people would be put off by this, but I didn't mind it. 

Toby is a hands-off host, which is what I prefer since I value privacy. He checked in with me throughout my trip to make sure I was ok, but otherwise left me to my own devices.",2017,3.0,joy
9304169,135885749,2017-03-06,55488281,Mariah,Great stay ,2017,5.0,joy
138244,134712772,2017-02-28,42529645,Joseph,"Lovely and spotless accommodations in the heart of Atwater. If you like to park your car and spend your time exploring a great neighborhood, this is the place!",2017,5.0,love
14774880,131592840,2017-02-12,68840605,Mk,"Andreea & Claudiu's place was perfect! It was very clean, walking distance to plenty of restaurants and shops, and very close to the beach. We would definitely stay here again! Thanks for being such great hosts!",2017,5.0,joy
13276037,167580035,2017-07-07,74711115,Yoland,"Great host, clean and close to station! ",2017,5.0,joy
16791699,164577963,2017-06-28,63254730,Angelo,Wonderful house. Clean. Loved the backyard and patio.,2017,5.0,joy
3721550,131111651,2017-02-10,73669862,Julia,"This is a nice place and we got some much needed rest there for a night. I became aware afterwards that there was some confusion around me bringing my toddler and I regret that I wasn't able to get hold of Sarah to sort it out, but she was accommodating and let us stay. Her neighbor is also very nice. ",2017,4.0,joy
19605600,214382076,2017-11-25,64431506,Jyh-Jing,"I would definitely recommend this room to everyone who plans to visit Santa Monica beach and Hollywood. The locality is good and you can drive to those places quickly.<br/>The host, Ida, is very hospitable and easy to communicate. Flexible check-in and checkout time makes our trip planning much easier. She even invited us to their Thanksgiving lunch! (Though we've had other plans, sigh...)<br/>The room is well decorated and isolated from the main house. So you'll be comfortable and keep your privacy during your visit. The neighborhood is great and quiet. There are dogs nearby and they'll guard the area at night, so it's quite safe. Love them!<br/>100% recommend this place and will come back if coming to LA again.",2017,4.0,joy
13031958,167167282,2017-07-05,113236312,Britta,"Lea & J.J's place is a lovely place, super stylish and cosy with lots if convenient surprises: coffee in the kitchen cabinet, laundry detergent and fresh oranges on the kitchen island. The furniture and art work are simply amazing - the best home away we ever had. We used the bikes and the beachtowels and had the best time ever! Both, Lea and J.J.  were super helpful and friendly, plus our younger son especially loved the two dogs. And the TV-Channels... ",2017,5.0,joy
995832,138521535,2017-03-20,108863821,Jean-Paul,"Lovely flat, very clam but near shopping and transports facilities. Geoffrey is an extremely thoughtful host, always inquiring about his guests well being and ready to help. ",2017,4.0,love
3359860,182029347,2017-08-13,137476119,Mary,Great restaurants and good grocery stores in walking distance.  Also farmers market on Saturdays close by.,2017,5.0,joy
13716877,219769258,2017-12-18,65248655,Hubert,Great place to stay in LA,2017,5.0,joy
1083648,177747550,2017-08-03,12275823,Evgeny,"It was an amazing week of staying at the Angie's spot. The unit got everything we needed including free parking, High speed internet, dishes, towels etc. Very quiet neighbourhood, superb location right in the heart of Hollywood. Quick and easy check-in check-out. Me and my girlfriend felt like it's our home and we would love to stay here next time we are in LA. 5 stars unit! Thanks a lot!",2017,5.0,joy
214995,179820168,2017-08-08,23865414,Camila,"Julie's place was everything I hoped and more. It's wonderfully located in Portobello Road, so near to a bunch of great vintage shops, cafes, bars. It also has a tube station about 5 minutes away, so it's incredible easy to get to other parts of London. Julie was extremely nice during my two stays with her and she even allowed me to drop off my luggage while she got the room ready for me! I really appreciate it that after traveling for more than 15 hours. The bed was super comfy and the room had a lot of space for me to get ready in the morning and pack my things. It has a great window which is great for when you are taking a little afternoon nap! I will also say that the bathroom is very spacious and very comfortable to take a shower and to get ready. Lastly a small shout out to the very lovable cat in the house. :) Overall, don't hesistate to book Julie's place. It's a lovely lovely room hosted by a equally lovely lady. :) I would go back in a hearbeat. Thank you, Julie.",2017,5.0,joy
16308845,165575911,2017-07-01,72241657,Dominique,"Lovely people, very close to bus stop but about 20 minutes from the main attractions in London. Wonderful stay, thank you so much :)",2017,5.0,love
